Motif_id	Feature_1	Feature_2	Feature_3	Feature_4	Feature_5	Feature_6	Feature_7	Feature_8	Feature_9	Feature_10	Feature_11	Feature_12	Feature_13	Feature_14	Feature_15	Feature_16	Feature_17	Feature_18	Feature_19	Feature_20	Feature_21	Feature_22	Feature_23	Feature_24	Feature_25	Feature_26	Feature_27	Feature_28	Feature_29	Feature_30	Feature_31	Feature_32	Feature_33	Feature_34	Feature_35	Feature_36	Feature_37	Feature_38	Feature_39	Feature_40	Feature_41	Feature_42	Feature_43	Feature_44	Feature_45	Feature_46	Feature_47	Feature_48	Feature_49	Feature_50	Feature_51	Feature_52	Feature_53	Feature_54	Feature_55	Feature_56	Feature_57	Feature_58	Feature_59	Feature_60	Feature_61	Feature_62	Feature_63	Feature_64	Family_label	Cluster_id
6DLS_A:76-79_91-95	-0.050476	-0.072228	-0.112695	-0.125491	-0.053305	-0.069693	0.071692	-0.028683	-0.097223	-0.126272	0.308718	0.173477	-0.120914	-0.095466	0.166996	-0.000694	-0.023739	-0.35479	0.22289	0.227132	-0.007166	0.014589	-0.000989	-0.016886	0.076871	-0.039488	0.030976	-0.145318	-0.099087	-0.0198	0.328722	-0.151121	0.048559	0.041875	0.15732	0.120465	0.055185	0.03887	-0.148465	0.020343	-0.164714	0.209766	-0.054293	0.209308	-0.025419	0.036988	-0.007044	0.041043	0.279382	0.096677	-0.107084	0.04013	0.08422	0.09608	0.306704	0.051695	0.159719	-0.168351	0.113932	-0.321423	0.167558	-0.111964	0.035215	-0.196568	IL	693
6OLF_S2:1073-1074_1564-1566	0.167068	0.040165	0.211282	-0.128834	0.01757	0.02536	0.087354	0.049751	-0.153672	-0.062831	0.388387	-0.064876	0.049717	-0.059182	-0.083593	0.020387	-0.033406	0.095458	0.258299	0.24773	0.069336	-0.16686	0.116329	0.084985	-0.007716	0.133872	-0.066445	-0.032984	-0.265628	0.091538	0.102559	-0.000249	-0.143981	0.058026	0.345211	0.039694	0.014099	0.04018	-0.113369	-0.237303	0.17956	0.293039	0.079932	-0.073369	-0.087285	0.031664	-0.03619	0.033449	0.437153	0.054531	0.076801	0.177374	-0.173205	-0.111643	0.237348	0.183235	0.012989	0.277045	0.102286	0.148304	0.016443	-0.057822	0.127722	-0.139546	IL	440
8RW1_2:1680-1682_1713-1715	0.231366	-0.137031	0.196247	-0.130967	-0.167225	0.243368	0.150059	0.204351	-0.119422	0.188395	0.290963	0.020265	-0.240365	-0.012612	-0.620639	-0.084603	0.017374	-0.273752	0.190711	0.333444	0.182354	-0.066192	-0.217742	0.075467	-0.072932	0.123737	0.008502	0.116632	0.056479	0.219592	0.238415	-0.216695	-0.082536	-0.420476	-0.130392	0.224017	0.075768	0.160336	-0.185066	0.03952	0.027279	-0.081535	0.02521	-0.339319	0.173659	0.027402	-0.01346	-0.121011	0.170335	-0.041032	-0.148407	-0.032492	-0.241261	-0.164343	0.166956	0.229403	-0.036076	-0.071335	-0.021877	-0.105592	-0.099506	-0.169048	0.028528	0.101263	IL	1566
4V5O_BA:654-657_666-668	0.122418	0.16587	-0.106628	-0.097429	0.052629	0.025035	-0.004737	-0.038625	-0.118747	0.016073	0.111579	-0.132941	0.126735	0.043939	-0.09648	-0.03938	-0.111309	-0.210565	-0.043876	0.271941	0.055417	-0.04173	0.190038	0.211787	0.06289	0.102976	-0.112831	0.02408	0.054294	-0.165783	0.077161	-0.045038	0.071467	-0.273071	-0.027025	0.002784	-0.045817	0.040266	0.006891	-0.048539	0.016199	-0.022376	-0.048012	-0.035809	0.098337	-0.062858	-0.011191	-0.095778	0.153996	0.04741	0.037307	-0.167362	0.086056	-0.074083	0.033161	0.070868	0.006011	-0.102793	0.019564	0.112753	0.070341	0.061427	0.037358	-0.162906	IL	1122
8UU5_A:676-680_690-694	-0.014183	0.00785	-0.171731	0.076163	0.02352	0.027919	0.077533	0.086849	-0.140994	0.038275	0.077888	-0.101728	-0.024859	-0.196422	-0.010057	-0.087493	0.015418	0.060076	-0.042946	0.018925	0.226554	0.067708	-0.029974	-0.06685	0.133638	0.034787	0.064257	0.045923	-0.093196	-0.071146	0.152525	0.004681	0.168432	-0.098886	-0.033633	-0.237324	-0.024325	0.004507	0.01476	-0.041077	-0.150986	-0.017334	-0.099446	0.097741	0.135227	0.141144	-0.009666	0.076631	-0.042626	-0.072471	-0.106521	0.054859	0.051991	0.053744	0.324534	-0.060572	-0.063011	-0.109053	-0.156853	-0.123785	0.033211	-0.132278	0.141347	-0.097407	IL	923
6SKG_BA:1078-1080_1157-1158	-0.208354	-0.085524	0.042792	0.224501	-0.189697	0.0345	-0.043007	0.149014	-0.26599	0.109624	0.395411	-0.001882	0.04488	-0.235431	0.157549	-0.023877	0.029438	-0.004567	0.179647	0.094195	0.299393	0.198489	-0.228017	-0.319815	0.112245	0.131417	0.02534	0.030181	-0.00084	-0.07923	0.064409	-0.181386	0.191359	-0.051405	-0.033938	-0.370935	-0.023238	0.136589	-0.092869	-0.188959	-0.207674	-0.17519	-0.188055	0.080572	-0.03579	0.154807	0.140429	-0.242112	0.017654	-0.060592	-0.110106	-0.149059	0.042346	-0.011539	0.615137	-0.084426	0.02827	-0.05988	-0.078134	-0.228453	0.124414	-0.313625	-0.014929	-0.365576	IL	801
7KGB_A:1962-1966_1993-1995	0.116326	0.044898	0.173236	-0.190335	0.025146	0.096011	-0.007102	0.090247	-0.118145	-0.075385	0.17202	0.000086	-0.049997	0.189407	-0.205035	0.015046	-0.075128	-0.153203	0.157752	0.235824	-0.12582	-0.064647	0.047191	0.211718	0.11234	0.123991	-0.149821	0.021089	-0.013146	-0.092748	0.287751	-0.158323	0.102778	-0.292038	-0.149932	-0.049219	0.064303	0.013459	-0.140789	0.113487	0.165879	0.267101	0.004163	-0.058869	0.013291	0.052933	-0.090288	-0.158973	0.268124	0.166183	-0.04792	-0.14812	0.01855	-0.042364	0.155713	0.207304	-0.092534	0.007698	0.252932	0.06272	0.030317	0.015849	0.108263	-0.152885	IL	1509
7Z3O_1:2983-2984_3042-3045	0.192251	-0.043882	-0.059071	0.080322	-0.113782	0.122144	0.015326	-0.125133	-0.07411	-0.020843	0.087969	-0.000027	-0.276201	0.150885	-0.32319	-0.023186	0.227506	0.201394	-0.102174	0.055088	0.027814	-0.025195	0.106244	0.017538	-0.143317	-0.083287	0.006577	0.07446	-0.021937	-0.078467	0.242936	-0.0097	-0.041961	0.041178	0.078326	0.103021	-0.211391	0.043469	-0.075776	-0.005823	0.103911	0.00209	-0.091169	0.063844	0.110634	0.148307	0.094834	-0.001265	0.089931	0.042904	0.05503	-0.115593	0.185583	0.133455	0.167193	-0.092828	0.045874	-0.257576	-0.019467	0.131414	0.121202	0.077987	0.108094	-0.040052	IL	1133
7S0S_C:2690-2693_2703-2706	0.048366	0.160394	-0.09552	0.012821	-0.045472	-0.081068	0.143193	-0.019016	-0.031661	-0.018614	0.149699	0.161554	0.027378	0.032487	-0.042027	0.07774	-0.015337	-0.013091	0.057631	0.229484	-0.100178	-0.059566	0.081157	-0.014789	-0.173014	0.121664	0.004638	-0.007584	-0.201722	0.122861	-0.030107	-0.204954	-0.24271	0.129996	0.152484	0.083285	-0.13776	0.013037	-0.099536	-0.059133	0.091618	0.045877	0.149644	0.097125	-0.00823	-0.00875	0.017165	-0.060278	0.296085	-0.017859	0.020207	0.082831	-0.04085	0.22163	0.10025	0.201748	0.02233	0.223006	0.052276	0.037701	0.093141	0.055113	0.18764	-0.133247	IL	689
6ZU5_S60:763-767_783-787	0.047317	-0.118968	0.053828	0.09451	-0.100033	-0.044419	0.044383	0.077848	-0.151335	0.006568	0.424045	-0.02338	-0.055836	-0.007903	-0.059193	-0.051636	-0.005428	-0.074961	0.105222	0.239849	0.268002	0.092995	-0.082764	-0.028939	0.198205	0.145396	-0.20886	0.014154	-0.072688	-0.055314	0.056367	-0.242652	0.118413	-0.128671	-0.038539	0.048182	-0.144368	0.157642	-0.082403	-0.093188	-0.078061	0.151752	-0.082054	-0.066684	-0.053919	0.116127	-0.008072	-0.092394	0.229173	-0.080022	0.042016	-0.150596	0.109946	-0.042603	0.318199	-0.102714	0.116513	0.034437	-0.088766	-0.046639	0.068437	-0.20201	0.124031	-0.25792	IL	7
4V8M_AA:1676-1678_1892-1898	-0.114103	-0.090731	0.060602	0.117118	-0.039575	-0.006611	0.026295	-0.107717	-0.075694	0.051368	0.157578	0.052557	-0.000837	-0.226927	0.038496	-0.027284	-0.05474	-0.014399	0.270992	0.19112	0.080268	0.066896	-0.089144	-0.087619	0.124493	0.161231	-0.0153	-0.020035	0.082744	-0.115148	0.252304	-0.173496	0.23519	-0.086406	-0.090558	-0.084637	-0.058541	0.086748	-0.044916	-0.038054	-0.035838	-0.120993	-0.007453	0.067213	0.216068	0.071145	0.161191	0.034034	-0.053076	-0.01035	-0.05428	-0.064357	0.014036	-0.099245	0.225524	-0.16855	0.019405	-0.147729	0.043196	-0.203856	0.090611	-0.12723	0.004183	-0.223999	IL	1058
6Z1P_Ab:936-942_1529-1534	0.088593	-0.097075	0.174771	-0.018303	0.028724	0.259287	-0.069135	0.001389	0.218645	-0.077108	0.209154	-0.11498	-0.298232	0.100109	-0.12503	-0.280622	-0.203687	0.234182	0.011144	0.326343	-0.02436	0.001584	0.063534	0.218311	-0.077058	0.237553	0.031238	0.215196	0.192397	0.262804	-0.002775	-0.05625	-0.160821	-0.420502	-0.089615	-0.056351	0.248861	-0.106882	-0.054792	0.007127	0.192132	0.229646	0.026592	-0.23513	0.153083	0.031361	-0.238885	0.114181	0.12841	0.272509	-0.107499	0.032392	0.098755	-0.046584	0.307169	0.261439	-0.021232	0.077322	0.127685	-0.13958	0.085996	0.045682	0.322213	-0.037048	IL	1128
6ZME_S2:494-499_521-522	0.365583	0.0563	0.034276	-0.207953	-0.093335	-0.031307	0.174516	0.099436	-0.144853	-0.153406	0.326092	-0.050614	0.028545	0.07367	-0.162785	0.086904	-0.020917	0.080773	0.184313	0.213366	0.051158	-0.217313	0.133665	-0.026031	0.06424	-0.201988	-0.06909	-0.063208	-0.289748	-0.107663	0.200698	-0.080589	-0.153891	-0.002176	0.348036	-0.105818	0.145071	-0.024456	-0.003319	-0.053338	0.239026	0.293533	0.058178	0.010833	0.045752	0.161767	-0.024489	-0.085038	0.518543	-0.036074	0.056827	0.234917	0.067533	0.07335	0.289483	0.102178	-0.260266	0.010412	0.232516	0.245182	0.16171	0.006252	0.187772	-0.165239	IL	2066
8UU5_A:345-353_426-427	0.1316	-0.035201	-0.316904	0.00431	-0.028407	-0.008858	0.089262	0.191587	0.050354	0.008067	0.260342	0.007151	-0.205487	-0.202767	0.157202	0.037815	-0.106159	-0.23087	0.147978	0.314626	0.295031	0.113103	0.054164	-0.087359	0.107315	0.045752	-0.244389	0.050185	-0.065652	-0.298813	0.139786	-0.25801	0.142728	-0.103963	-0.025306	0.011283	-0.058802	0.085429	0.163241	-0.043267	-0.169797	-0.014199	-0.081224	0.193099	0.142814	-0.067431	-0.137949	-0.090314	0.117634	0.054544	0.058402	0.000229	-0.028837	0.185426	0.194426	0.011986	0.001127	-0.051794	-0.18414	-0.230005	0.130886	-0.016637	-0.006465	-0.233789	IL	72
8BH7_a:1450-1453_1470-1472	0.035439	0.104135	-0.020441	0.050759	0.026436	0.057753	-0.00075	0.276538	0.03424	0.03811	0.248248	-0.212476	-0.000312	0.086989	0.066548	0.049682	-0.190625	-0.21811	0.056697	0.029816	0.368599	0.078626	0.301878	0.078087	0.144213	-0.02215	-0.345902	-0.039159	-0.037903	-0.239614	-0.0235	-0.043473	0.197196	-0.098162	0.018171	-0.025966	-0.05864	-0.001106	0.313168	-0.195046	-0.136026	0.028777	-0.050305	-0.011782	-0.149788	-0.036533	-0.130012	-0.041569	0.222398	0.180476	0.16115	-0.009471	0.057117	0.030521	0.121595	0.085353	-0.03437	-0.030748	-0.095553	-0.035079	-0.008114	-0.086027	-0.030983	-0.207599	IL	652
6IP8_2m:1358-1361_1649-1652	0.180218	0.057169	-0.006819	-0.015864	-0.189516	0.191739	0.207294	0.298134	0.10213	0.116978	0.10474	-0.08305	-0.177742	0.015815	-0.184643	0.020631	-0.073998	-0.161235	-0.114945	0.14793	0.328223	-0.062463	-0.059035	0.028637	0.032048	-0.157896	0.023899	0.065898	-0.017269	0.044826	0.027058	-0.023116	-0.164032	-0.261604	-0.086175	-0.042054	0.069777	0.000489	0.028621	0.046135	-0.1641	-0.24603	0.061743	-0.140366	0.164391	0.143337	-0.154714	-0.111276	0.106348	-0.093942	-0.164634	0.103769	-0.117124	-0.000392	0.139711	0.266523	-0.164187	-0.150922	-0.11485	0.011498	-0.158064	-0.165594	-0.004377	0.171705	IL	1974
7PIS_3:25-30_567-572	0.068273	-0.045245	-0.138048	0.229633	-0.123017	-0.01855	0.092784	0.113506	0.114444	0.061376	0.334516	-0.065179	0.044254	-0.002955	0.093644	-0.013476	-0.034901	-0.20468	-0.157278	0.252354	0.264991	0.113676	0.116938	0.067623	0.103441	-0.080528	-0.230595	-0.162844	0.023325	-0.084049	-0.015931	-0.122503	0.011013	-0.038678	-0.035839	-0.013623	-0.137725	0.005	0.139711	-0.079063	-0.165306	0.014752	-0.006243	0.04135	0.188904	0.122159	-0.101023	-0.078928	0.151652	-0.015087	0.014308	0.003753	-0.035275	0.103757	0.129827	-0.048119	0.057086	0.005059	-0.139797	-0.069136	-0.072124	-0.211743	-0.014977	-0.276185	IL	198
6Y2L_L5:4455-4456_4466-4468	0.000074	0.070925	0.140214	0.09074	0.163559	-0.143506	0.088242	0.074611	0.080157	0.02578	0.21046	-0.031784	-0.182083	-0.051349	-0.205892	0.01433	0.001537	0.207465	0.050989	0.255166	0.06932	0.128797	0.185176	-0.116558	-0.178756	0.358467	-0.121163	0.075346	0.010468	0.234038	0.115119	-0.104311	0.247591	-0.151159	-0.159878	0.015208	-0.035473	0.130788	0.245335	-0.081706	0.19952	-0.093493	0.059354	0.002637	0.146875	0.073747	0.190669	0.127984	0.176896	0.243637	0.061021	0.010115	0.08934	-0.000936	0.061631	-0.072982	0.067158	0.105942	0.034606	-0.108653	0.206303	-0.044768	0.262634	-0.310514	IL	997
1E4P_A:3-6_17-20	0.075324	-0.184228	0.059448	0.132342	-0.160046	0.022316	0.064136	-0.076301	-0.194492	0.112018	0.120356	0.008788	0.016264	0.276477	-0.13021	0.021776	0.112769	0.044348	0.049719	0.133378	-0.18021	0.007727	0.133643	0.064087	0.004641	-0.002435	-0.190067	0.067216	0.010662	-0.076225	0.13481	-0.199073	-0.127149	0.151989	0.279003	0.060608	-0.039892	0.00009	-0.16114	0.003929	0.336705	-0.097032	0.000772	0.06172	0.168489	0.283323	0.205334	-0.014739	0.030811	-0.00072	0.062661	-0.123417	0.041157	0.188522	0.156736	-0.136493	-0.115367	-0.089851	0.266196	0.111847	0.208921	0.047178	-0.0066	-0.000915	IL	642
7PIS_3:1724-1729_2018-2021	0.141617	-0.136434	-0.051382	-0.042112	-0.136669	0.187405	0.000483	-0.008538	0.011472	-0.14018	-0.038936	-0.077586	-0.0476	0.020364	-0.161515	-0.057152	-0.024517	-0.140257	-0.048877	0.061069	-0.003844	0.068602	-0.005342	0.07272	0.166531	-0.013827	-0.101828	-0.054354	-0.005397	0.011712	0.145769	-0.094508	-0.016865	-0.019513	-0.091133	0.102646	-0.188508	0.030356	0.031641	0.112474	-0.082423	0.096099	-0.054549	0.014531	0.143993	0.093743	-0.279986	-0.009206	0.114731	0.112111	-0.024035	0.023328	-0.056734	0.006447	0.140937	0.069687	0.033915	0.014025	-0.117989	0.105481	-0.094121	-0.042733	0.060502	0.081794	IL	976
6Z6M_L5:1814-1818_1835-1839	0.141013	-0.0624	0.148566	-0.212942	0.033728	0.022445	0.107222	0.159095	-0.069442	-0.257688	0.269273	-0.087357	-0.039131	-0.039045	-0.153595	0.047357	-0.03214	0.100297	0.299051	0.097038	0.075366	-0.01388	0.136994	-0.012364	0.208678	0.168803	-0.202333	0.034556	-0.060994	0.020082	0.268988	-0.102665	0.098409	-0.118499	-0.010645	0.023801	-0.066328	0.119566	0.171999	0.029056	0.103183	0.170977	0.017928	-0.084091	-0.116602	0.141294	-0.078864	0.050851	0.358753	0.152814	0.138515	0.073858	0.156121	-0.109971	0.224214	-0.00698	0.078617	0.167432	0.083783	0.102674	0.10252	0.047348	0.226124	-0.093541	IL	472
7PAS_5:259-265_295-303	0.083851	0.044017	-0.140598	-0.058316	-0.020204	0.063594	0.082252	-0.035814	-0.021898	-0.065065	0.134798	-0.082918	0.083444	0.086771	0.017828	0.119541	-0.006127	-0.061689	-0.06307	0.175267	0.189127	0.081706	0.114743	0.061242	0.065317	-0.017237	-0.177257	-0.041571	-0.033102	0.025878	0.108347	-0.180591	-0.030423	-0.043175	0.141495	0.134487	-0.094931	0.036079	0.000012	0.08854	-0.103485	-0.077528	-0.043258	0.041776	0.192347	0.024055	-0.11752	-0.058186	0.255729	0.104856	0.043785	-0.025	-0.003978	0.170375	0.132086	0.073016	0.076367	-0.11875	-0.00109	0.084007	-0.032174	-0.032751	0.051296	-0.107233	IL	43
4V8M_AA:303-305_310-312	0.152862	-0.239196	0.130228	-0.091912	-0.092985	0.20786	0.008568	-0.089247	0.123146	-0.146048	-0.145258	0.031742	-0.090967	0.130296	-0.037876	0.108466	-0.048607	-0.040904	0.294028	0.008463	0.039531	-0.039964	-0.205924	-0.00722	0.196463	0.099999	-0.194062	0.011922	-0.041022	-0.070309	0.264059	-0.038219	0.034659	-0.139539	-0.121302	0.066159	-0.217932	0.089392	-0.180268	0.218505	-0.014387	-0.081308	-0.023059	-0.114806	0.131984	0.118611	-0.116382	0.056613	0.072137	0.151188	-0.107943	0.141578	-0.11267	-0.070418	0.218046	0.286403	-0.000401	-0.096139	0.043272	0.028027	-0.333718	-0.095509	0.025932	0.181602	IL	1506
7JJU_A:5-8_35-37	-0.086075	-0.077075	-0.060222	-0.229582	0.033947	-0.130013	-0.004547	-0.063905	-0.090764	-0.069129	0.098798	-0.079399	0.131368	-0.091773	0.045216	-0.000302	-0.124065	-0.174301	0.04007	0.190545	0.298639	-0.004783	-0.045784	0.041476	0.248305	0.117661	-0.171279	-0.030403	-0.050264	-0.174104	0.129142	-0.102574	0.143655	-0.11057	0.097736	-0.039392	0.023542	0.114093	-0.040233	-0.07551	-0.014856	0.072991	-0.043872	-0.139305	0.015405	0.047348	-0.046592	-0.020598	0.154209	0.033934	0.123627	0.039143	0.075077	-0.120008	0.242403	0.057102	-0.09508	-0.066982	-0.168965	-0.078203	-0.076297	-0.078655	0.050261	0.018503	IL	874
4V7H_B5:2881-2886_2906-2911	0.151267	0.088715	-0.095044	-0.035552	-0.09703	-0.052169	0.029175	0.045649	-0.109078	-0.00397	0.081886	-0.109207	-0.038233	-0.03207	-0.062311	0.000409	-0.12446	-0.253098	-0.022986	0.304598	0.066776	0.008009	-0.040269	-0.007555	0.014884	0.06313	0.002014	0.06068	-0.059884	-0.189829	0.112078	-0.116053	0.126874	-0.129435	0.09326	-0.061267	0.042896	0.118937	-0.093559	-0.001949	-0.075127	-0.121011	-0.054929	0.010767	0.018878	-0.058183	-0.080464	-0.168563	0.143078	-0.057999	-0.018758	-0.093277	-0.021045	-0.078822	0.181199	0.000421	-0.084701	-0.063056	-0.025453	0.045514	0.155371	-0.099643	-0.02401	-0.153589	IL	1497
5VYC_i6:791-797_1287-1288	0.068621	0.014037	0.16224	-0.017348	0.112209	0.120918	-0.109322	-0.209557	0.092958	-0.098856	0.046239	-0.081681	-0.121525	-0.038728	-0.011305	-0.012867	0.035065	-0.004723	0.048467	0.251162	-0.11189	0.143484	0.114186	0.181246	-0.089872	0.195634	0.004025	0.116427	0.152934	-0.018583	0.060459	-0.246501	0.043192	-0.14224	-0.037204	0.048742	-0.142764	-0.065951	-0.214191	0.05595	0.084998	-0.042005	0.020137	0.021646	0.166856	-0.060771	-0.02451	0.087788	-0.029418	0.191148	0.001248	-0.111613	0.085056	0.061495	0.230405	0.119582	0.063794	-0.173596	0.099509	0.012734	0.067595	-0.033357	0.029034	-0.112969	IL	451
4V8M_BA:1311-1322_1416-1430	-0.035605	-0.045983	-0.064194	-0.103486	0.028848	0.049848	-0.034134	-0.085632	-0.052125	-0.125201	-0.079293	0.07037	-0.114125	-0.133497	0.082434	0.013726	-0.003818	-0.059954	0.071039	0.058228	-0.008198	0.004159	-0.002805	0.023156	0.096958	0.14074	-0.025327	-0.003703	-0.080944	-0.088732	0.227917	0.002796	0.221981	-0.033267	-0.057586	-0.000834	-0.02764	-0.087604	0.037335	0.140122	-0.060108	-0.074985	0.052424	0.076346	0.09313	-0.015447	-0.141348	0.142433	-0.040895	0.176136	-0.041121	-0.006474	0.063027	0.042016	0.094452	0.000596	0.022797	-0.09752	0.021043	-0.12993	0.040505	0.097152	0.026257	-0.104192	IL	1169
5G2X_A:408-414_466-470	0.199217	0.087072	0.013822	-0.069551	0.002945	0.036446	-0.021246	0.052326	-0.005754	-0.17728	0.10652	-0.147882	0.106129	-0.093489	-0.072938	0.138182	0.004575	-0.188554	-0.005814	0.309638	0.040029	0.029143	0.159386	0.066522	0.16715	0.069764	-0.022552	-0.075843	0.030802	-0.084932	0.197654	-0.09675	0.11755	0.028141	0.108768	-0.03888	-0.03043	0.024394	0.108472	0.047117	0.02773	-0.03763	0.091696	0.064231	0.174543	0.068005	-0.121324	0.029547	0.186683	0.130551	0.101562	-0.0221	-0.000834	-0.096797	0.147205	0.065905	-0.059949	0.143515	0.077505	0.207476	0.035945	0.066506	0.021417	-0.080566	IL	2296
7S0S_C:852-854_871-872	-0.025638	0.111086	-0.008039	-0.115626	0.083538	-0.07537	0.144143	0.028316	0.079856	-0.150233	0.194529	0.039262	0.196362	0.12309	0.192683	0.099673	-0.114249	-0.024551	0.047473	0.27458	0.037629	-0.132392	0.114312	0.048031	0.005622	-0.012244	-0.121237	-0.137377	-0.148921	0.210797	0.157211	-0.097384	-0.092195	-0.088371	0.109037	-0.032912	-0.015071	0.000934	-0.07186	0.068569	0.093237	0.063102	0.0538	0.018603	0.142703	0.104151	0.09237	0.106397	0.378493	0.078424	-0.141801	0.22319	-0.023373	0.06179	0.078734	0.24429	0.026513	0.046483	0.128016	0.01267	-0.106373	-0.084356	0.124463	0.009059	IL	197
6YDP_AA:325-332_361-362	0.153518	0.001866	-0.076497	-0.09148	-0.115867	0.086158	0.137712	0.297683	0.025222	0.063413	0.031298	-0.164233	-0.309125	-0.152852	-0.249035	-0.118566	-0.053824	-0.141646	-0.197295	-0.029275	0.271023	-0.047785	-0.228433	0.048913	-0.052573	-0.004789	0.070034	0.203175	0.042939	0.055677	0.222109	0.064754	-0.077923	-0.147125	-0.066998	-0.028875	0.25939	-0.055973	0.16857	0.189985	-0.128291	-0.090879	0.023413	0.047768	0.089073	0.113659	-0.265695	-0.03919	-0.035469	-0.005465	-0.018426	0.069039	-0.016423	-0.031389	0.106114	0.18452	-0.212103	-0.182134	0.042461	-0.148139	0.107498	0.140792	0.030648	0.011907	IL	195
4D5Y_2:4186-4187_4300-4302	0.095694	0.165949	-0.056031	0.01348	-0.210111	-0.074086	0.150582	0.180549	0.026777	0.063243	0.304721	-0.156211	0.175215	-0.042875	0.099472	0.070961	-0.181197	-0.334501	0.029182	0.340948	0.127833	-0.131761	0.170768	0.153074	0.049219	-0.042126	-0.057213	-0.237025	-0.152531	-0.145907	0.1105	-0.042755	-0.193879	0.199401	0.28828	-0.102119	0.073203	-0.150716	0.095237	-0.189362	-0.059567	0.145815	0.069669	0.241018	0.014297	0.124318	-0.124957	-0.066822	0.330267	-0.127459	0.069509	0.166209	-0.145089	0.030202	0.122188	0.204802	-0.180059	0.131172	0.08398	0.017914	0.143801	0.012787	-0.043412	-0.196878	IL	38
6WLU_A:66-69_83-85	0.056879	-0.056132	-0.077631	0.024016	-0.027424	-0.001885	0.170132	-0.010192	0.046027	-0.046232	-0.011091	0.025052	-0.080442	-0.068006	-0.080838	-0.019684	0.006767	0.054004	0.119733	0.192647	0.041033	0.123351	0.047262	-0.009515	0.045917	0.046364	-0.107874	-0.079238	-0.047964	0.098557	0.16037	-0.146287	0.240771	-0.129288	-0.079787	-0.10576	-0.195145	0.056842	-0.011704	0.141928	-0.152406	-0.097403	-0.09913	0.0911	0.287279	0.040273	0.008022	0.17494	0.082767	-0.019365	-0.196825	0.151031	0.008014	0.151835	0.124369	-0.109082	0.021174	-0.104557	-0.141452	-0.040045	0.033783	-0.239012	0.141259	0.063087	IL	376
8CRX_A:100-103_123-124	0.065724	-0.017431	-0.096257	-0.058618	0.013591	0.049515	0.150862	-0.044318	0.062399	-0.016667	0.106774	-0.021028	0.009962	-0.020961	0.018572	-0.031905	0.017685	-0.161832	0.030999	0.209457	0.043313	0.17328	0.127106	0.074401	0.127975	-0.014316	-0.207742	-0.115296	0.069127	0.053533	0.213091	-0.133532	0.094151	-0.097895	-0.008705	0.083504	-0.190366	0.122228	0.031927	0.033707	-0.099308	-0.162984	-0.112821	0.014142	0.253481	0.050367	0.002412	0.025574	0.109473	0.204894	-0.021321	-0.024742	-0.007022	0.066162	0.157655	-0.008597	0.143743	-0.122045	-0.074754	0.035755	0.068444	-0.285865	0.014139	-0.045886	IL	1955
5I4L_2:76-81_105-107	0.170712	0.139968	0.063307	-0.058788	0.15243	-0.227706	0.022333	-0.022374	0.212673	-0.156195	0.022533	-0.013999	-0.062457	-0.118149	0.076147	0.008136	-0.039366	-0.121552	0.062355	0.26326	-0.011366	-0.153821	-0.121638	0.065305	-0.041314	0.252078	0.01782	0.034359	0.035631	-0.135086	0.150983	0.076365	0.025836	-0.017262	0.005011	-0.063116	0.044605	0.013589	0.017266	-0.036021	0.179737	-0.001894	0.119943	0.112563	-0.036558	-0.00204	-0.020998	0.124393	0.019234	0.010091	0.04844	-0.023567	0.089019	-0.20743	-0.052675	0.131222	0.006971	0.114872	0.203877	0.017806	0.054422	0.115643	0.006572	-0.059308	IL	856
6ZXE_2:1560-1562_1719-1725	0.143666	-0.104345	0.117501	0.205802	-0.056091	0.170209	-0.036048	-0.065226	0.253424	-0.021614	0.119427	-0.008796	-0.161359	-0.003897	0.226276	-0.142838	-0.153314	-0.019846	0.08533	0.149729	0.083394	-0.025023	-0.048879	0.145709	0.1138	0.154608	-0.047154	0.09303	0.206104	-0.14581	0.034224	0.066688	-0.053951	-0.19299	-0.133801	-0.086538	0.052777	-0.100168	0.034277	0.013697	-0.019083	-0.083564	0.092374	0.045792	0.098934	0.011116	-0.194899	0.076931	-0.07822	0.105703	-0.060488	-0.050488	0.012261	-0.055633	0.138291	0.170172	0.029568	-0.071084	0.137414	-0.126289	-0.058055	0.003868	-0.062609	-0.18657	IL	1673
6ZU5_S60:334-336_347-352	0.068263	0.007184	0.279339	0.022296	-0.017497	0.107239	0.043162	-0.025256	-0.07911	0.017711	0.13035	-0.003227	-0.054292	0.016426	-0.204738	0.127651	-0.002744	-0.002423	0.23014	0.195968	-0.070756	0.043306	0.014254	0.027229	0.068391	0.14135	-0.10402	0.00364	0.055842	-0.0192	0.271402	-0.19828	0.159518	-0.132217	-0.071512	-0.022637	-0.115075	0.09199	-0.131994	0.054152	0.114238	0.051025	0.021826	-0.003284	0.160906	0.130241	0.063897	-0.01068	0.167999	0.108788	-0.128745	0.032245	-0.145696	0.009459	0.254745	0.080131	-0.064316	-0.053115	0.133161	0.074215	-0.023874	-0.119083	0.013385	-0.127323	IL	496
